name     redshift     t0         t0err              x0              x0err          x1             x1err          x2                 x2err      mwebv         cov_x0x1       cov_x0x2           cov_x1x2     chiquad/dof modelo
05D2le     0.7       53695.9   0.557028         1.2981e-05      8.39469e-07     0.22926         0.0960804       0.6919           0.508394     0.0178     -1.86845e-08     4.0869e-07        -0.00993424     1.35985    exp3
05D2le     0.7       53696.1   0.554917         1.18343e-05     3.08265e-07     0.411407        0.0859827       0.0213166        0.0757277    0.0178     -2.85819e-09    -1.65179e-08        0.000338012    1.84788    exp2lc
04D3hn     0.552     53137.2   0.192512         7.20138e-06     8.02759e-08    -0.629866        0.133201        0.0849769        0.019993     0.0119     -6.70075e-09    -2.09887e-10        0.000171993    2.44892    salt2
04D3hn     0.552     53138.9   8.64408e-05      2.30132e-05     6.67171e-07     0.13952         0.0588247       2.31962          0.235189     0.0119     -1.91194e-08     1.38014e-07       -0.0059247      2.82386    exp3
04D3hn     0.552     53138.9   0.000153108      1.64521e-05     6.7885e-07      0.3968          0.0677759       0.187732         0.0711576    0.0119     -2.47733e-09    -4.54599e-08       -0.000162601    5.881      exp2lc
06D2cc     0.532     53788.8   0.640659         7.56253e-06     2.82312e-07    -0.976777        0.801049        0.0714647        0.0463829    0.0193     -1.67423e-07    -6.34877e-09        0.00847306     1.58657    salt2
06D2cc     0.532     53787.8   0.000157841      2.52318e-05     1.18725e-06    -0.0378682       0.131606        3.27386          0.3924       0.0193     -3.33354e-08     3.7215e-07        -0.0109663      3.28912    exp3
06D2cc     0.532     53787.9   1.90227          1.77362e-05     1.7716e-06      0.454757        0.173225        0.201812         0.15042      0.0193     -2.09121e-08    -2.53516e-07        0.00263321     3.48974    exp2lc
04D4fx     0.629     53242.6   0.295283         6.84539e-06     2.40711e-07     1.03593         0.290622        0.0314146        0.0841411    0.028      -3.34181e-08    -1.68982e-08        0.000562307    1.6854     salt2
04D4fx     0.629     53243.4   0.282476         2.01087e-05     1.09519e-06     0.401698        0.0928379       0.93489          0.426413     0.028      -6.55537e-08     4.57131e-07       -0.0241361      1.41928    exp3
04D4fx     0.629     53243.4   0.307049         1.76082e-05     5.32403e-07     0.526772        0.0826597       0.0649179        0.0834671    0.028      -4.94673e-09    -4.13296e-08        2.67475e-05    1.60121    exp2lc
18965.0    0.206     54394.8   0.300199         9.64187e-05     6.37405e-06    -1.67445         0.461138       -0.108846         0.062167     0.0241     -1.43945e-06    -3.58875e-07        0.00658493     1.442      salt2
18965.0    0.206     54395.9   0.449444         0.000214407     9.56976e-06    -0.949693        0.340001        0.478335         0.648804     0.0241      1.16347e-06     5.51991e-06        0.0943329      2.01921    exp3
18965.0    0.206     54396.1   0.360493         0.000213648     1.19766e-05    -1.08697         0.322656       -0.0281909        0.0578691    0.0241     -7.15659e-07    -6.45356e-07        0.00327188     2.03002    exp2lc
sn1993ag   0.049     49316.3   0.220255         0.00135222      1.69805e-05    -0.714354        0.0844074       0.015644         0.00925782   0.112      -2.10023e-07    -9.26706e-08       -7.2265e-05     1.54813    salt2
sn1993ag   0.049     49316.7   0.357132         0.00393389      0.000162059     0.0161463       0.0871979       1.59774          0.532688     0.112      -1.26483e-05     8.10898e-05       -0.0441507      1.30357    exp3
sn1993ag   0.049     49317.8   0.399858         7.27946         0.952099        0.609084        0.0260509     -16.8288           0.409019     0.112       0.00139224     -0.386852          -0.000774892    1.10873    exp2lc
sn1990o    0.030664  48076.1   0.307301         0.00585045      9.73863e-05     0.541538        0.124523       -0.0631764        0.0107046    0.093      -1.59377e-06    -7.97775e-07        0.000233077    0.603867   salt2
sn1990o    0.030664  48077     0.420991         0.01526         0.000321947     0.340377        0.0413593       0.523286         0.20685      0.093      -7.26656e-06     4.13862e-05       -0.00780201     1.94457    exp3
sn1990o    0.030664  48076.4   0.370998         0.014403        0.000329065     0.440382        0.0178718       0.0447698        0.022493     0.093       2.13321e-07    -4.67155e-06        3.04201e-05    2.12466    exp2lc
2330.0     0.2132    53635.1   0.733667         3.53408e-05     4.28046e-06    -2.11277         0.684056        0.0334124        0.115195     0.0239     -8.19763e-07    -4.5189e-07         0.0085251      0.699669   salt2
2330.0     0.2132    53635.3   1.15664          0.00010344      7.51339e-06    -0.509698        0.233863        2.58817          1.02099      0.0239     -2.30007e-07     6.14322e-06       -0.0279694      0.636134   exp3
2330.0     0.2132    53636.6   1.08442          7.72931e-05     8.965e-06      -0.487829        0.296592        0.153505         0.113227     0.0239     -7.53503e-08    -9.40411e-07        0.000445858    0.755817   exp2lc
3901.0     0.06282   53657.9   0.0594921        0.00113063      4.59547e-06     0.321054        0.0408858       0.0365571        0.00318619   0.0251     -9.29415e-08    -1.14212e-08        6.09764e-05   10.2427     salt2
3901.0     0.06282   53657.7   0.105072         0.00318159      1.17691e-05     0.493493        0.0113628       0.767336         0.0305826    0.0251      3.07576e-08    -1.07146e-07       -7.25805e-05    9.23507    exp3
3901.0     0.06282   53657.9   0.11158          0.00246354      3.46945e-05     0.55907         0.0111757       0.198604         0.00964107   0.0251      4.12812e-09    -3.22108e-07        6.05659e-06   14.4627     exp2lc
18030.0    0.15641   54373.1   0.191428         0.000123716     4.6235e-06     -0.735045        0.251048       -0.0203135        0.0257442    0.0295     -9.92493e-07    -9.18394e-08        0.0037904      1.34945    salt2
18030.0    0.15641   54373.9   0.000114908      0.000303108     6.25117e-06     0.314755        0.089028        0.200164         0.334322     0.0295     -2.21989e-07     1.04038e-06       -0.0134149      2.08956    exp3
18030.0    0.15641   54373.9   0.000105259      0.000355844     2.14032e-05     0.348097        0.0801917      -0.159984         0.0565652    0.0295     -4.38981e-08    -1.15574e-06       -0.000203365    1.75446    exp2lc
12883.0    0.307     53980.7   0.977079         3.62273e-05     5.41218e-06    -1.46264         1.13085         0.0580746        0.138441     0.094      -3.97969e-06    -6.00726e-07        0.0395496      0.713851   salt2
12883.0    0.307     53980.3   1.45183          9.37163e-05     9.87923e-06     0.211568        0.276102        0.916427         1.00174      0.094      -1.30897e-06     7.89826e-06       -0.140383       0.645623   exp3
12883.0    0.307     53980.2   1.55823          8.21123e-05     9.70202e-06     0.285371        0.268399        0.0873367        0.142508     0.094      -1.01288e-07    -1.15841e-06       -0.00105552     0.673866   exp2lc
04D4hf     0.936     53246.5   2.09739          5.12223e-06     4.74313e-06    -2.99025         1.58442       -15.3411          23.7597       0.027      -4.57166e-06     0.000111726      -22.2686         0.806382   salt2
04D4hf     0.936     53247.6   2.19502          1.29114e-05     2.61862e-06     0.100079        0.302686        5.20999          0.707168     0.027      -4.00075e-07     1.57977e-06       -0.103978       0.266375   exp3
04D4hf     0.936     53244.4   4.04989          1.04539e-10     1.45035e-10     1.06747         0.742679      -89.2193           6.80853      0.027      -3.50464e-13     9.83193e-10        0.00732464     0.904047   exp2lc
sn2005ki   0.019607  53705.3   0.0105239        0.0111157       1.90189e-05    -1.48925         0.00835644     -0.109483         0.00140663   0.032      -8.17571e-08    -2.10243e-08        2.49052e-06   31.0986     salt2
17332.0    0.18286   54358.4   0.388401         9.97414e-05     6.92961e-06     0.125995        0.356399       -0.0130886        0.0637155    0.0721     -6.56997e-07    -4.05651e-07        0.00015844     0.579979   salt2
17332.0    0.18286   54359.5   0.601843         0.00026446      8.92045e-06     0.369653        0.102906        0.737556         0.511979     0.0721     -5.07359e-07     3.5109e-06        -0.0280268      0.66483    exp3
17332.0    0.18286   54360     0.528519         0.000242844     1.53383e-05     0.44786         0.0913578       0.0474662        0.0590709    0.0721     -7.61915e-08    -8.51573e-07       -0.000193695    0.722519   exp2lc
05D2ie     0.348     53481     0.0953439        2.32841e-05     4.05113e-07    -0.0780833       0.169369       -0.0823697        0.014382     0.0187     -5.44961e-08    -3.45988e-09        0.000436644    1.07635    salt2
05D2ie     0.348     53482.2   0.103852         5.12201e-05     1.11709e-06    -1.33556         0.252165       -1.19508          0.294723     0.0187      1.69034e-07     3.03494e-07        0.0603727      7.57072    exp3
05D2ie     0.348     53482     0.0973582        5.85142e-05     7.89335e-07    -0.734466        0.14013        -0.0673447        0.0147741    0.0187     -7.24142e-08    -9.09649e-09        0.000726614    7.30163    exp2lc
20345.0    0.265     54418     0.816396         5.45775e-05     3.79338e-06    -2.0857          0.921697       -0.0726482        0.0797071    0.0168     -9.24764e-07    -2.65696e-07        0.0153665      0.979109   salt2
20345.0    0.265     54418.7   0.801303         7.85029e-05     2.49501e-05   -10.4373          6.1008         -6.56862          5.8881       0.0168      0.000147035     0.000145328       33.8214         0.830606   exp3
20345.0    0.265     54418.3   0.781826         0.000129591     8.79902e-06    -4.7554          1.42049        -0.11614          0.0830138    0.0168      2.30587e-06    -5.35453e-07        0.041409       0.949504   exp2lc
05D2dy     0.51      53440.6   0.621852         1.26425e-05     1.4554e-07      1.58108         0.258357       -0.147312         0.0169185    0.0158      9.9964e-09     -1.34232e-09       -0.000908308    3.2575     salt2
05D2dy     0.51      53440.4   0.475724         2.89349e-05     5.05725e-07     0.734005        0.056023       -1.25591          0.213854     0.0158     -9.88076e-09     8.66142e-08       -0.0071024      2.25415    exp3
05D2dy     0.51      53441.9   0.348491         3.25359e-05     3.35106e-07     0.53588         0.0413665      -0.0836117        0.0160639    0.0158      1.94538e-09    -2.47408e-09        3.19836e-05    3.28614    exp2lc
16352.0    0.248     54062.4   1.6014           7.32029e-05     5.93448e-06     4.09651         1.13244        -0.0141601        0.0876435    0.0502     -5.01051e-06    -4.83232e-07        0.06018        1.04527    salt2
16352.0    0.248     54060.7   0.000122532      0.000149239     4.65114e-05    -2.57944         3.44972        -3.84457          4.99005      0.0502      0.000157126     0.000231554       16.8529         2.18326    exp3
16352.0    0.248     54058.8   1.93069          0.00020196      1.05613e-05    -2.16167         2.65236        -0.136353         0.100289     0.0502      1.25481e-05    -4.37135e-08        0.222534       2.10342    exp2lc
sn1992bg   0.0352    48915.7   0.357418         0.00368114      8.59185e-05    -0.37694         0.0920235      -0.0642658        0.0103328    0.185      -3.74047e-07    -5.97665e-07        9.2645e-05     1.24526    salt2
sn1992bg   0.0352    48915.5   0.738177         0.0098659       0.000341068     0.150014        0.0699487       1.48183          0.388637     0.185      -6.13515e-06     6.44502e-05       -0.025011       2.38235    exp3
sn1992bg   0.0352    48917.5   0.827482        10.2757          1.12341         0.669619        0.0226217     -12.8459           0.269504     0.185       0.00217412     -0.287449          -0.000192499    1.1855     exp2lc
2165.0     0.288     53634.4   0.780361         4.2378e-05      2.73721e-06     0.433286        0.701419       -0.162957         0.075965     0.0358     -7.6549e-07     -1.63709e-07       -0.0001004      0.547249   salt2
2165.0     0.288     53635.5   1.11304          8.9414e-05      7.26371e-06     0.621286        0.246051       -1.27636          1.06063      0.0358     -8.53809e-07     7.10241e-06       -0.12799        0.509953   exp3
2165.0     0.288     53635     0.998895         0.000108278     6.42674e-06     0.396267        0.210574       -0.143776         0.0783578    0.0358     -5.29996e-09    -4.27138e-07       -0.000802583    0.442373   exp2lc
05D4ef     0.605     53626.1   0.427137         5.72659e-06     3.33432e-07    -1.70811         0.377896       -0.22674          0.116526     0.0301     -4.17791e-08    -3.33221e-08        0.00011714     1.05817    salt2
